,token_00,token_01,token_02,token_03,token_04,token_05,token_06,token_07,token_08,token_09,token_10,token_11,token_12,token_13,token_14,token_15,token_16,token_17,token_18,token_19,token_20,token_21,token_22,token_23,token_24,token_25,token_26,token_27,token_28,token_29,token_30,FINAL_POOLED_EMBEDDING,SUM_OF_CONTRIBUTIONS
Token number,token_00,token_01,token_02,token_03,token_04,token_05,token_06,token_07,token_08,token_09,token_10,token_11,token_12,token_13,token_14,token_15,token_16,token_17,token_18,token_19,token_20,token_21,token_22,token_23,token_24,token_25,token_26,token_27,token_28,token_29,token_30,FINAL_POOLED,SUM_OF_CONTRIBUTIONS
Token text,<s>,ב,ר,א,ש,י,ת,ב,ר,א,א,ל,ה,י,ם,א,ת,ה,ש,מ,י,ם,ו,א,ת,ה,א,ר,ץ,׃,</s>,FINAL_POOLED_EMBEDDING,SUM_OF_CONTRIBUTIONS
Dimension 8,0.08082754909992218,0.21423447132110596,0.17723125219345093,0.19094043970108032,0.11196000128984451,0.21519044041633606,0.06984549760818481,0.2973475754261017,0.1955597698688507,0.20069706439971924,0.27957066893577576,0.06868544220924377,0.10513017326593399,0.24345353245735168,0.014954883605241776,0.20382273197174072,0.1203145906329155,0.3475753962993622,0.22508904337882996,-0.07555512338876724,0.2266371250152588,-0.03582809492945671,0.2533804774284363,0.17796263098716736,0.09315396100282669,0.3553851544857025,0.2698362469673157,0.013983380049467087,0.12454155832529068,0.17427989840507507,-0.0482325442135334,0.1578056365251541,4.891974925994873
Dimension 9,0.0519094318151474,0.06851635128259659,0.024772947654128075,0.05316009372472763,0.0990130603313446,0.05275307595729828,0.07342388480901718,0.061543405055999756,-0.00500965490937233,-0.02956681326031685,0.11503807455301285,0.10465748608112335,0.12231365591287613,0.07927656918764114,0.10398722440004349,0.14882925152778625,0.09269922226667404,-0.07085917890071869,0.10205637663602829,0.06870999932289124,0.09931716322898865,0.1532258540391922,0.03911030665040016,0.0971645787358284,0.12617841362953186,0.01931108348071575,0.15593867003917694,0.14382532238960266,0.13751733303070068,0.046059805899858475,0.09349585324525833,0.07833448797464371,2.4283690452575684
Dimension 10,-0.0030577615834772587,-0.13702169060707092,-0.16618181765079498,-0.145558163523674,-0.0643170103430748,-0.05535544827580452,-0.159751296043396,-0.04453697055578232,-0.06740012019872665,-0.05592188984155655,0.018566086888313293,-0.11909908801317215,-0.0345739871263504,-0.03948402404785156,0.0009170491248369217,0.041933637112379074,-0.11377538740634918,0.03663487732410431,0.017446178942918777,-0.01432507112622261,0.005968618206679821,-0.01820962503552437,-0.0533730611205101,-0.0391087606549263,-0.16648197174072266,-0.03028125688433647,-0.030322223901748657,-0.049616578966379166,-0.10581932216882706,-0.06908147037029266,-0.029025118798017502,-0.05452298745512962,-1.690212607383728
Dimension 11,-0.021687256172299385,-0.04762905091047287,-0.019770661368966103,0.001592579297721386,-0.023190315812826157,-0.02704095095396042,-0.11441141366958618,-0.014942490495741367,-0.005145554896444082,-0.02194564789533615,0.1091451644897461,0.015272318385541439,0.014908392913639545,-0.011405847035348415,-0.03701941296458244,0.07311161607503891,-0.21007895469665527,0.1048293188214302,-0.07460683584213257,0.0856420248746872,-0.08097782731056213,-0.09785151481628418,-0.034948039799928665,0.11479222774505615,-0.11545019596815109,0.17102979123592377,0.08483754843473434,0.056382790207862854,-0.10899869352579117,0.03308790922164917,0.052982524037361145,-0.00482214568182826,-0.1494865119457245
Dimension 12,-0.009601854719221592,0.09116143733263016,-0.04319684952497482,0.003694736398756504,-0.0221087709069252,-0.016360025852918625,-0.018154826015233994,0.055850546807050705,-0.13277152180671692,-0.05384377762675285,0.04313976317644119,0.030218593776226044,0.0229962095618248,0.019366156309843063,-0.008890346623957157,0.10118468105792999,-0.11397436261177063,-0.0032415660098195076,-0.007945260964334011,-0.05369844660162926,0.05434683337807655,-0.01679273322224617,0.048079244792461395,0.04074031114578247,-0.14127926528453827,-0.042210400104522705,-0.018413688987493515,-0.0731605514883995,-0.040088970214128494,-0.002968274988234043,-0.05220508947968483,-0.01161703560501337,-0.36012810468673706
Dimension 13,-0.10223934054374695,0.036498088389635086,-0.07697524130344391,-0.06001650542020798,-0.03914858400821686,-0.0912243127822876,-0.034200120717287064,0.08426475524902344,-0.10183052718639374,-0.07769230753183365,-0.03690383955836296,-0.14320722222328186,-0.06181299686431885,-0.07367265969514847,-0.23660783469676971,-0.0038351465482264757,0.030522245913743973,-0.022230608388781548,-0.00689180102199316,-0.302578866481781,-0.024404408410191536,-0.2778606414794922,0.08029782027006149,-0.005831155925989151,0.04436024650931358,-0.004585756920278072,-0.03600924089550972,-0.22235390543937683,-0.32061633467674255,0.07437047362327576,0.019742032513022423,-0.06427980214357376,-1.9926737546920776
Dimension 14,-0.0828755646944046,-0.10115733742713928,-0.0822654664516449,-0.1046079620718956,-0.06855747103691101,-0.13386255502700806,-0.24380184710025787,-0.11211781948804855,-0.1434229016304016,-0.16519591212272644,-0.0115100909024477,0.01390814408659935,-0.12879207730293274,-0.07073047012090683,-0.13302496075630188,-0.0973200872540474,-0.22250600159168243,-0.01549767330288887,0.06278738379478455,-0.12758305668830872,-0.007460924331098795,-0.042265210300683975,-0.05549671873450279,-0.06544538587331772,-0.06535235792398453,0.0357879102230072,0.04281935095787048,-0.09311361610889435,-0.06846645474433899,-0.14920459687709808,-0.019093744456768036,-0.07920727133750916,-2.455425500869751
Dimension 15,-0.07427546381950378,0.029650401324033737,0.001044359989464283,-0.058200474828481674,-0.07926713675260544,-0.011226418428122997,-0.027950365096330643,0.04035995528101921,-0.03503548353910446,-0.01776396855711937,0.05022091791033745,-0.055850181728601456,-0.06905718147754669,-0.004474063403904438,-0.0591701976954937,0.0042076921090483665,-0.007673309184610844,0.06335875391960144,0.06403372436761856,-0.11986204236745834,0.0867779478430748,-0.006641200743615627,-0.1370532214641571,0.003284286707639694,-0.002489115111529827,-0.06236695870757103,0.0002681184560060501,-0.1630251705646515,-0.006256450898945332,-0.12789973616600037,-0.05506487563252449,-0.02701280266046524,-0.8373968601226807
Dimension 16,-0.047180019319057465,-0.09814825654029846,-0.11672518402338028,-0.1061432883143425,-0.06712283939123154,-0.04726225137710571,0.003602445125579834,-0.01844068057835102,-0.15383000671863556,-0.05877958983182907,-0.026954321190714836,-0.0815974697470665,-0.058611951768398285,-0.042830176651477814,-0.06231179088354111,-0.11718643456697464,-0.005262039601802826,0.028853870928287506,0.025137221440672874,-0.016683893278241158,-0.03183245658874512,-0.06671243160963058,-0.05474889278411865,-0.09997333586215973,0.00982138141989708,0.009210215881466866,-0.0799332708120346,0.019550882279872894,0.009315663017332554,-0.13610263168811798,-0.0751870721578598,-0.05045382305979729,-1.5640685558319092
Dimension 17,0.11659619957208633,0.11151247471570969,-0.00866018608212471,0.008174395188689232,-0.0016486886888742447,-0.011423788964748383,-0.07590041309595108,0.13921961188316345,-0.032079119235277176,0.013530634343624115,-0.029447082430124283,-0.04088138788938522,-0.02736154943704605,-0.016456779092550278,-0.035470180213451385,-0.02381565421819687,-0.11691802740097046,0.05565471947193146,-0.012188196182250977,0.06169482693076134,-0.06682737171649933,0.0009698253124952316,0.00887591764330864,0.04499267786741257,-0.03310559689998627,0.11376146972179413,0.010763123631477356,0.10714739561080933,0.030246537178754807,0.15647250413894653,0.09625204652547836,0.017538076266646385,0.5436803698539734
Dimension 18,-0.05565836653113365,-0.060469094663858414,-0.08140690624713898,-0.05293097719550133,-0.08901003003120422,-0.015102475881576538,-0.12131841480731964,-0.023374978452920914,-0.10141025483608246,-0.08244076371192932,-0.009760431945323944,-0.07050326466560364,-0.14225684106349945,-0.04467470571398735,-0.15118123590946198,-0.07182495296001434,-0.1689453125,-0.07524429261684418,-0.13762088119983673,-0.02197388932108879,-0.03284265473484993,-0.20898640155792236,-0.20896166563034058,-0.17932088673114777,-0.299256294965744,-0.24454686045646667,-0.2251620888710022,-0.25038063526153564,-0.17880399525165558,-0.2971065640449524,-0.10562154650688171,-0.12284184992313385,-3.8080973625183105
Dimension 19,-0.06374534964561462,-0.06506877392530441,-0.03388771042227745,-0.010747520253062248,0.02088000997900963,-0.01941021904349327,0.056662965565919876,-0.05678834021091461,-0.021127361804246902,0.018092051148414612,0.01665963977575302,0.06615949422121048,0.025033380836248398,-0.07556971907615662,0.047305941581726074,-0.049054741859436035,0.012687980197370052,-0.05987030640244484,-0.0647360235452652,-0.01983579993247986,-0.06270582973957062,-0.02663205936551094,-0.143306702375412,-0.10515058040618896,-0.04307476058602333,-0.1219630315899849,-0.183702751994133,-0.15716005861759186,0.04633811488747597,0.009360290132462978,-0.018096620216965675,-0.03491787984967232,-1.0824543237686157
Dimension 20,0.21373850107192993,0.08058273792266846,0.14798277616500854,0.18299998342990875,0.09829826653003693,0.18117369711399078,0.18740186095237732,0.06978992372751236,0.1750943511724472,0.22532834112644196,0.12170400470495224,0.07116009294986725,0.07028672844171524,0.15432634949684143,0.13898512721061707,0.09280037879943848,0.18206480145454407,0.132664754986763,0.1665084809064865,0.15571653842926025,0.13758818805217743,0.1734529584646225,0.14092592895030975,0.25398361682891846,0.21536068618297577,0.14818748831748962,0.26090356707572937,0.19886617362499237,0.2505244314670563,0.31469064950942993,0.31054142117500305,0.16947202384471893,5.253632545471191
Dimension 21,0.049815088510513306,0.09843860566616058,0.007564764469861984,-0.002451488748192787,0.00523955887183547,-0.010471120476722717,0.07437174767255783,0.07861742377281189,0.012565158307552338,0.008979531936347485,0.006255664862692356,-0.018409740179777145,-0.03477299213409424,-0.011797524988651276,0.077266626060009,0.04689767211675644,0.07364542037248611,-0.01665465161204338,-0.11442200094461441,-0.035295262932777405,-0.054867006838321686,0.05451329052448273,0.04281732439994812,0.03294282779097557,0.09256866574287415,0.009018991142511368,0.05611725151538849,0.002425321377813816,-0.01765800081193447,0.10388313233852386,0.08389277756214142,0.022614099085330963,0.7010370492935181
Dimension 22,0.057947300374507904,0.04656083136796951,0.11164608597755432,0.1910284161567688,0.15347793698310852,0.09759867191314697,0.16142037510871887,0.06827650219202042,0.1494104266166687,0.19851522147655487,0.08427377790212631,0.07127194106578827,0.11049400269985199,0.1480901539325714,0.1062716543674469,0.0968528538942337,0.2140749990940094,0.14367131888866425,0.0726998969912529,0.08648009598255157,0.12570054829120636,0.09262669831514359,0.15641623735427856,0.17444446682929993,0.22057494521141052,0.13137660920619965,0.16560716927051544,0.06255903095006943,0.0156455859541893,0.05600116401910782,-0.02562979981303215,0.11436726897954941,3.5453853607177734
Dimension 23,-0.050794705748558044,-0.17235888540744781,-0.1084192544221878,-0.11352287232875824,-0.11391283571720123,-0.11013112962245941,-0.07246182858943939,-0.17620597779750824,-0.08677847683429718,-0.1854231357574463,-0.11680451035499573,-0.18074871599674225,-0.10133718699216843,-0.14203107357025146,-0.039377957582473755,-0.15084411203861237,-0.14798009395599365,-0.1525736004114151,-0.2159000188112259,0.03533448278903961,-0.18281912803649902,-0.044568389654159546,-0.10615282505750656,-0.0975549966096878,-0.1489972174167633,-0.11375002562999725,-0.09521040320396423,0.006834112573415041,-0.13384407758712769,-0.07399572432041168,-0.06167164444923401,-0.11141941696405411,-3.4540019035339355
Dimension 24,0.08416029065847397,-0.06695275008678436,0.07858572900295258,0.0762602686882019,0.06569098681211472,0.091135174036026,0.07793702930212021,-0.0672299861907959,0.0714275985956192,-0.015707040205597878,-0.052568718791007996,0.14934486150741577,0.08364437520503998,0.10438521951436996,0.04978739470243454,0.043151095509529114,0.15944804251194,-0.009570455178618431,0.04531681910157204,0.12170164287090302,0.10327120870351791,0.06964371353387833,0.07095282524824142,0.0878979042172432,0.22823336720466614,0.029103610664606094,0.004653927870094776,0.08021549880504608,0.047158319503068924,-0.004956839606165886,0.042618729174137115,0.05963676795363426,1.8487398624420166
Dimension 25,0.06722880154848099,-0.05028785392642021,0.054315146058797836,0.06830430775880814,0.06489259004592896,0.06478229910135269,0.14926958084106445,-0.0411531999707222,0.07506874203681946,0.14748607575893402,0.049144379794597626,0.040502455085515976,0.13180062174797058,0.041612591594457626,0.15316179394721985,0.07181035727262497,0.19748860597610474,0.10720563679933548,0.04321146011352539,0.12580597400665283,0.040326643735170364,0.07294223457574844,0.08718179911375046,0.08046314120292664,0.1782483011484146,-0.022012319415807724,0.1251107007265091,-0.009998497553169727,0.17571048438549042,-0.02553507313132286,-0.03265004605054855,0.07198186218738556,2.2314376831054688
Dimension 26,-0.04100722819566727,0.022506341338157654,0.05077056959271431,0.03040265664458275,-0.002635042183101177,0.019351515918970108,0.012892658822238445,0.05735234543681145,0.06565418094396591,0.09571539610624313,-0.10512999445199966,-0.10002673417329788,0.012509367428719997,-0.005071881227195263,0.01842464506626129,-0.12888480722904205,-0.007977485656738281,-0.047103118151426315,-0.12122245877981186,-0.05557091534137726,0.013726755045354366,-0.005992807913571596,0.051309291273355484,-0.02657892554998398,-0.022484973073005676,-0.031240101903676987,-0.08815313875675201,-0.07645689696073532,-0.04347323998808861,0.04835665225982666,-0.062491536140441895,-0.015242867171764374,-0.472528874874115
Dimension 27,-0.04241350665688515,-0.05599023029208183,-0.04223725199699402,-0.0631265714764595,-0.030763359740376472,-0.007661792449653149,-0.07942681759595871,-0.12714433670043945,-0.07513608783483505,-0.08848629146814346,-0.14409597218036652,0.04526052251458168,-0.05236295610666275,-0.03913835808634758,-0.11409613490104675,-0.10395880043506622,-0.06047670543193817,-0.173409104347229,-0.14320041239261627,-0.04666733369231224,0.04833291471004486,-0.06415265053510666,-0.09883735328912735,-0.14150077104568481,-0.12086906284093857,-0.1865396350622177,-0.14107665419578552,-0.09097740799188614,0.0019267972093075514,-0.1795932799577713,-0.08521842211484909,-0.08074313402175903,-2.503037214279175
Dimension 28,0.1241099089384079,0.007497280836105347,0.08965905010700226,0.06469719111919403,0.019648920744657516,0.06942611932754517,0.21132886409759521,0.025748103857040405,0.09139256924390793,0.04691491648554802,-0.03975373134016991,0.13161244988441467,0.04491608217358589,0.047444362193346024,0.16242648661136627,0.038031283766031265,0.17144955694675446,-0.022727120667696,-0.0450126975774765,0.08993168920278549,-0.006880139000713825,0.10884339362382889,-0.004348385613411665,0.05524251237511635,0.12490268051624298,0.042694929987192154,0.06764853000640869,0.03859933465719223,0.16975480318069458,0.11110609024763107,0.1725567728281021,0.07125360518693924,2.208861827850342
Dimension 29,-0.07741962373256683,0.01848123036324978,-0.05337575078010559,-0.010260000824928284,-0.08983761072158813,-0.06794917583465576,0.022991862148046494,-0.02858400158584118,-0.07366391271352768,0.11389397829771042,0.11546845734119415,-0.0647667944431305,-0.0047465600073337555,0.011289682239294052,0.04217521846294403,0.1431303471326828,-0.05359318107366562,0.03353087976574898,-0.06824703514575958,-0.16685836017131805,-0.07537475973367691,-0.00021386530715972185,0.06403227150440216,0.0892118588089943,0.03971898555755615,0.024837583303451538,0.08626914024353027,0.02160809375345707,-0.10426434129476547,0.19365854561328888,0.06529734283685684,0.004723886959254742,0.14644049108028412
Dimension 30,0.06849553436040878,0.015244225040078163,0.020575253292918205,-0.02552817203104496,0.02058550901710987,0.09016142785549164,0.10648714751005173,0.08095309883356094,0.03764539211988449,0.05074272304773331,-0.028276238590478897,0.00819314830005169,-0.028981000185012817,-0.03300419822335243,0.03986016660928726,-0.015722326934337616,0.09850646555423737,0.10561259835958481,0.10091499239206314,-0.012771261855959892,0.02921399660408497,0.09275902807712555,0.13444477319717407,0.051204465329647064,0.1161259338259697,0.051580220460891724,-0.0008767172694206238,-0.050147056579589844,-0.01797906495630741,0.06440365314483643,0.004064036533236504,0.03788670152425766,1.1744877099990845
Dimension 31,0.006886925548315048,0.09315869957208633,0.01658623106777668,0.0496978797018528,0.02114601992070675,0.03851740062236786,-0.07968607544898987,0.13954949378967285,0.015941623598337173,0.0017817516345530748,0.0766909271478653,-0.02626689150929451,0.05069565027952194,0.09152943640947342,-0.004717792849987745,0.05176610127091408,-0.06507771462202072,0.20242996513843536,0.05888914689421654,0.03133957460522652,0.03683258220553398,-0.0035525294952094555,0.06294608116149902,0.0616103857755661,0.055276233702898026,0.17289863526821136,0.08958820253610611,0.0809769257903099,0.01914491504430771,0.041234228760004044,0.018443211913108826,0.045363135635852814,1.406257152557373
Dimension 32,0.18460699915885925,0.07857494056224823,0.18911662697792053,0.18713364005088806,0.21954645216464996,0.16628268361091614,0.1597059965133667,0.16056260466575623,0.2225915491580963,0.2308322936296463,0.14689825475215912,0.28983649611473083,0.2360631227493286,0.20822544395923615,0.16682422161102295,0.17402231693267822,0.16684629023075104,0.2905147671699524,0.13988752663135529,0.2348090559244156,0.18266239762306213,0.1822129189968109,0.2960391342639923,0.22354274988174438,0.17514720559120178,0.27066150307655334,0.2501898407936096,0.30209413170814514,0.23266878724098206,0.2328389585018158,0.19807425141334534,0.20641978085041046,6.399013042449951
Dimension 33,0.05762893706560135,-0.07785950601100922,0.023408913984894753,0.05773387849330902,0.0011448822915554047,0.01766308769583702,0.048642370849847794,-0.04086489975452423,0.0005004964768886566,0.044917669147253036,-0.09153632819652557,-0.008877042680978775,-0.04088497906923294,-0.005522571504116058,-0.030416488647460938,-0.039423875510692596,0.03968267887830734,-0.07789567112922668,-0.12205670773983002,0.1297052651643753,0.03913898393511772,0.1276903748512268,0.050815388560295105,0.013151511549949646,0.08941902220249176,0.02471206709742546,0.0014648474752902985,0.14707621932029724,0.09333688765764236,0.05711839348077774,0.06216922402381897,0.019089775159955025,0.5917830467224121
Dimension 34,-9.763862607314877e-09,-1.2123109627282247e-08,-1.5656940632879923e-08,-1.6212506892543388e-08,-1.8001333756956228e-08,-1.5692474875095286e-08,-8.868767054082127e-09,-1.0671421080132859e-08,-9.924331578758938e-09,-1.0653842252850154e-09,-1.0825530694091867e-08,-1.6965120863687844e-08,-1.8052379147093234e-08,-1.4482498755796769e-08,-1.1469527549934355e-08,-1.0987456278144236e-08,-4.341135451113587e-09,-1.1410548950152588e-08,-4.206455628263939e-09,-8.190369271687814e-09,-1.2789023173809255e-08,-1.1081354500674934e-08,7.298943671685265e-10,-6.843535516054544e-09,3.8767424825891794e-09,-7.673367719007729e-09,-4.593971425492782e-09,3.4861002973229915e-10,1.4782486346121004e-08,6.890530812597717e-09,-3.122110570075165e-09,-8.012459140616102e-09,-2.4838624312906177e-07
Dimension 35,0.06139332428574562,0.010197188705205917,0.005276089534163475,0.015916742384433746,0.007805367931723595,0.04194122925400734,0.02491592988371849,0.005408387631177902,0.03715395927429199,-0.00994272530078888,-0.0106985904276371,-0.01992182433605194,0.015743475407361984,0.028938688337802887,0.02187894657254219,0.013659894466400146,0.015930399298667908,-0.0034675225615501404,-0.012351631186902523,-0.05812446027994156,-0.053720492869615555,-0.0588536411523819,-0.043092742562294006,0.003924252465367317,-0.005301939323544502,0.03696290776133537,0.009702237322926521,-0.03769470006227493,-0.042385704815387726,-0.12210619449615479,-0.009620511904358864,-0.004210761748254299,-0.1305336207151413
Dimension 36,-0.029268886893987656,0.10223449021577835,0.11598503589630127,0.11469954252243042,0.08868014067411423,0.037246014922857285,-0.022227101027965546,0.10565455257892609,0.06976741552352905,-0.042411498725414276,0.15348735451698303,0.07011661678552628,-0.02794424444437027,0.049882922321558,-0.027338560670614243,0.06384231150150299,-0.03952576965093613,0.03515751659870148,0.047486528754234314,0.012558954767882824,0.05380898714065552,0.015542233362793922,0.07893490046262741,0.03397202864289284,-0.033383313566446304,0.13941329717636108,0.016690103337168694,0.08085481822490692,-0.22076843678951263,-0.15670274198055267,-0.07824358344078064,0.02607102133333683,0.8082016706466675
Dimension 37,-0.08050969988107681,-0.001841740682721138,0.03333234786987305,-0.0034565143287181854,-0.04875538498163223,0.006558857858181,-0.02081041783094406,0.03002367913722992,0.017712391912937164,-0.09369447827339172,-0.07666558772325516,-0.04319778084754944,-0.01744713820517063,0.023861266672611237,-0.09565208852291107,-0.10064122080802917,-0.05906658247113228,-0.09222061932086945,-0.1337849497795105,0.0037077870219945908,-0.021821003407239914,-0.13653765618801117,-0.1184486448764801,-0.0843329131603241,-0.06342282891273499,-0.04275153577327728,-0.0031805038452148438,-0.022114381194114685,-0.05709162354469299,-0.1522793024778366,-0.19736085832118988,-0.05328674614429474,-1.6518890857696533
Dimension 38,0.11385516822338104,-0.051083747297525406,0.023031268268823624,-0.00829631183296442,0.02630285918712616,0.00039071403443813324,0.12897542119026184,-0.03038371354341507,-0.010877870954573154,-0.08284347504377365,0.014233781024813652,0.051868338137865067,0.07369372993707657,0.018868356943130493,0.0697941854596138,-0.037205133587121964,0.09430672973394394,0.02385389432311058,0.09205824136734009,0.044224776327610016,0.057124607264995575,0.13045857846736908,0.032312002032995224,0.05927225574851036,0.19458286464214325,0.051825933158397675,0.1154891699552536,0.04664367064833641,0.29858946800231934,-0.00414685532450676,0.15598583221435547,0.05460983142256737,1.6929048299789429
Dimension 39,-0.04855460301041603,-0.05517757311463356,-0.04192288592457771,-0.07860469818115234,-0.07555805146694183,-0.13180950284004211,-0.15376481413841248,-0.0409042127430439,-0.09110385179519653,-0.11859418451786041,-0.05633107200264931,-0.0768176019191742,-0.19785568118095398,-0.10494944453239441,-0.13406457006931305,-0.04864894971251488,-0.015301298350095749,-0.04297221824526787,-0.0007800646126270294,-0.05293544754385948,-0.08140967786312103,-0.08573217689990997,-0.014544311910867691,-0.048291366547346115,-0.04108094051480293,-0.03291415795683861,-0.04470502957701683,-0.1110241711139679,-0.17693467438220978,-0.15395309031009674,-0.019579444080591202,-0.07667160779237747,-2.3768198490142822
