,token_00,token_01,token_02,token_03,token_04,token_05,token_06,token_07,token_08,token_09,token_10,token_11,token_12,token_13,token_14,token_15,FINAL_POOLED_EMBEDDING,SUM_OF_CONTRIBUTIONS
Token number,token_00,token_01,token_02,token_03,token_04,token_05,token_06,token_07,token_08,token_09,token_10,token_11,token_12,token_13,token_14,token_15,FINAL_POOLED,SUM_OF_CONTRIBUTIONS
Token text,<s>,in,the,beginning,",",el,##oh,##im,created,the,skies,and,the,land,",",</s>,FINAL_POOLED_EMBEDDING,SUM_OF_CONTRIBUTIONS
Dimension 8,-0.003810289315879345,-0.02674138732254505,-0.028444288298487663,-0.10524791479110718,0.021791933104395866,0.029718903824687004,-0.008263839408755302,-0.20437996089458466,-0.23805353045463562,-0.04369816184043884,-0.19006894528865814,-0.1126430407166481,-0.05794268846511841,-0.029333822429180145,0.031702592968940735,-0.04671923816204071,-0.06325835734605789,-1.0121337175369263
Dimension 9,-0.08676671981811523,-0.03308233991265297,-0.05603605881333351,-0.034258972853422165,-0.06791724264621735,-0.25123131275177,-0.154435932636261,-0.25176092982292175,0.023188885301351547,0.025414716452360153,0.03353836014866829,-0.015501108020544052,-0.028236307203769684,0.037436455488204956,-0.10137178003787994,-0.0841563493013382,-0.06532354652881622,-1.0451767444610596
Dimension 10,0.06520913541316986,0.22227661311626434,0.16645818948745728,0.17205651104450226,0.13869662582874298,0.04409179091453552,0.015446189790964127,0.09641970694065094,0.12463188171386719,0.09797313809394836,0.028123170137405396,0.05434683337807655,0.08868487179279327,0.12297405302524567,0.055329542607069016,0.03532224893569946,0.09550252556800842,1.5280404090881348
Dimension 11,-0.04552333801984787,-0.08996094763278961,-0.14144282042980194,-0.1633254587650299,-0.03416569530963898,0.03962714225053787,-0.11942323297262192,-0.11377609521150589,-0.16237182915210724,-0.07012391835451126,0.012562325224280357,-0.05688128247857094,-0.05333942919969559,0.09107984602451324,-0.054063085466623306,-0.04761090129613876,-0.0630461722612381,-1.0087387561798096
Dimension 12,0.1302718073129654,0.13000646233558655,0.07095016539096832,0.14083097875118256,0.12227174639701843,0.10038350522518158,0.05601487681269646,0.0468006394803524,0.011210683733224869,-0.043668705970048904,0.046171318739652634,0.04572309926152229,-0.0063604936003685,0.022763855755329132,0.1279618740081787,0.08778350055217743,0.0680697038769722,1.0891152620315552
Dimension 13,0.047222286462783813,-0.03198904171586037,-0.1261918842792511,-0.07430633902549744,-0.07271073013544083,-0.13172927498817444,-0.07889850437641144,-0.3570674955844879,0.09000604599714279,-0.03816841542720795,0.11594710499048233,0.03517651557922363,-0.08678633719682693,-0.043410200625658035,-0.034881096333265305,0.057818301022052765,-0.045623064041137695,-0.7299690246582031
Dimension 14,0.11859476566314697,0.15673968195915222,0.29091939330101013,0.18440338969230652,0.21124804019927979,0.07361713796854019,0.22722408175468445,0.18505482375621796,0.1145729050040245,0.22376854717731476,0.222417414188385,0.1925579309463501,0.27359557151794434,0.12986211478710175,0.22317880392074585,0.1255539059638977,0.18458177149295807,2.953308343887329
Dimension 15,0.045116767287254333,0.037286851555109024,-0.029256753623485565,0.05024681240320206,0.021534936502575874,0.0931335985660553,-0.07302194088697433,-0.10889796912670135,0.021228540688753128,-0.08787427097558975,-0.06962120532989502,-0.09827513247728348,-0.1254548281431198,-0.12205129861831665,-0.04696942865848541,0.017579397186636925,-0.029705991968512535,-0.47529587149620056
Dimension 16,-0.09660570323467255,-0.11953872442245483,-0.14105106890201569,-0.09590238332748413,-0.14001600444316864,-0.0649275928735733,-0.06645175814628601,-0.12304745614528656,-0.060305576771497726,-0.07682512700557709,-0.1297474205493927,-0.09450927376747131,-0.10232837498188019,-0.11761978268623352,-0.10152675211429596,-0.10874868929386139,-0.10244698077440262,-1.639151692390442
Dimension 17,-0.06347433477640152,-0.0271687563508749,-0.04746408760547638,-0.022062180563807487,-0.08907745033502579,-0.035463251173496246,0.01121000200510025,-0.0929853618144989,-0.11786270886659622,-0.1174493059515953,-0.12301010638475418,-0.10467729717493057,-0.11329414695501328,-0.042472563683986664,-0.0938003733754158,-0.06656758487224579,-0.07160121202468872,-1.1456193923950195
Dimension 18,-0.1926782727241516,-0.21500223875045776,-0.19942188262939453,-0.2067316174507141,-0.23044750094413757,-0.008091762661933899,-0.1704961657524109,-0.3069719970226288,-0.27486786246299744,-0.22678935527801514,-0.19094455242156982,-0.26023533940315247,-0.21390610933303833,-0.23292890191078186,-0.24122342467308044,-0.2153618335723877,-0.2116311639547348,-3.386098623275757
Dimension 19,0.07990512251853943,0.25122958421707153,0.25441974401474,0.16870924830436707,0.2514961063861847,0.10043787956237793,0.1673562228679657,0.2100127637386322,0.14670395851135254,0.23054289817810059,0.10047578811645508,0.18059775233268738,0.20693594217300415,0.1188812255859375,0.20911872386932373,0.06679636240005493,0.17147621512413025,2.743619441986084
Dimension 20,-0.09750889986753464,-0.1712658405303955,-0.20500420033931732,-0.14216738939285278,-0.2120741456747055,-0.07579301297664642,-0.09125436842441559,-0.0965326726436615,-0.20361113548278809,-0.18897370994091034,-0.17320579290390015,-0.19131533801555634,-0.18540354073047638,-0.1777181327342987,-0.1984279453754425,-0.09296432137489319,-0.1564512699842453,-2.503220319747925
Dimension 21,0.016901399940252304,0.001912649255245924,0.019573628902435303,0.01961086131632328,0.010545392520725727,-0.013930829241871834,-0.04839516431093216,-0.029630498960614204,-0.058470502495765686,-0.06588232517242432,-0.0018561212345957756,-0.03306526690721512,-0.0592583566904068,-0.040355391800403595,0.020991038531064987,0.007680571638047695,-0.015851808711886406,-0.2536289393901825
Dimension 22,0.08972271531820297,0.0723467767238617,0.02909449115395546,0.08221887797117233,0.09874581545591354,-0.0022096969187259674,0.028685130178928375,0.07939977943897247,0.10020292550325394,0.046852029860019684,0.056494638323783875,0.07902365177869797,0.046312130987644196,0.08549607545137405,0.12256433814764023,0.07817759364843369,0.06832046061754227,1.0931273698806763
Dimension 23,-0.08348794281482697,-0.043985530734062195,-0.02695355750620365,-0.021380199119448662,-0.06480017304420471,-0.06082749366760254,-0.0464082732796669,-0.043730154633522034,-0.08782891929149628,-0.10545074939727783,-0.11600589752197266,-0.06359812617301941,-0.0727340504527092,-0.08089866489171982,-0.046610742807388306,-0.07820083945989609,-0.06518132984638214,-1.0429012775421143
Dimension 24,0.1469905525445938,0.08120986074209213,0.17443422973155975,0.08238740265369415,0.06739907711744308,0.24312593042850494,0.264658123254776,0.19697867333889008,-0.01403901819139719,0.11743482947349548,0.23534902930259705,0.09495427459478378,0.1997128278017044,0.1029834896326065,0.1394554078578949,0.1464485079050064,0.1424677073955536,2.2794833183288574
Dimension 25,0.03844360262155533,-0.030209921300411224,-0.06462226808071136,0.022443445399403572,-0.028648056089878082,0.06991896778345108,0.12494230270385742,0.042657263576984406,-0.09658746421337128,0.0236753411591053,0.11370279639959335,-0.020692870020866394,0.009988678619265556,0.11472535133361816,-0.05589653551578522,0.05029265210032463,0.019633328542113304,0.31413325667381287
Dimension 26,-0.21128609776496887,-0.17938193678855896,-0.19000351428985596,-0.21657222509384155,-0.161778524518013,-0.09788425266742706,-0.1505052149295807,-0.1370379775762558,-0.23176628351211548,-0.2196999341249466,-0.19641825556755066,-0.22628194093704224,-0.1836833506822586,-0.18789830803871155,-0.16839341819286346,-0.22095976769924164,-0.18622194230556488,-2.979551076889038
Dimension 27,0.07182712107896805,0.10147994756698608,0.11490809917449951,0.0904589518904686,0.08574986457824707,0.0049117994494736195,0.13500988483428955,0.06811487674713135,-0.0351165272295475,-0.0038299935404211283,-0.06420260667800903,-0.025668339803814888,-0.022335441783070564,-0.06933026760816574,-0.037885598838329315,0.06423749029636383,0.02989557385444641,0.4783291816711426
Dimension 28,-0.16640177369117737,-0.0930735319852829,-0.08201262354850769,-0.11590991914272308,-0.14019261300563812,-0.16433516144752502,-0.11041811853647232,-0.0331084318459034,-0.17712031304836273,-0.08228481560945511,-0.006201019044965506,-0.0976128876209259,-0.044477883726358414,-0.03248286992311478,-0.06172309070825577,-0.17519651353359222,-0.09890947490930557,-1.5825515985488892
Dimension 29,0.04868117347359657,0.04897085204720497,0.0636051744222641,0.0473664328455925,0.02520955726504326,0.08302827924489975,0.1103077083826065,0.018391327932476997,0.011411543935537338,-0.02803754433989525,0.09345633536577225,-0.0024774845223873854,0.03509437292814255,0.021979698911309242,0.059037644416093826,0.0990602970123291,0.04594283923506737,0.7350854277610779
Dimension 30,-0.09877881407737732,-0.22609329223632812,-0.3162616193294525,-0.22943127155303955,-0.2783898115158081,-0.1620570719242096,-0.17582488059997559,-0.18336433172225952,-0.2845126688480377,-0.30702370405197144,-0.13313990831375122,-0.27628690004348755,-0.3260631561279297,-0.1187971830368042,-0.29706504940986633,-0.11478537321090698,-0.2204921841621399,-3.5278749465942383
Dimension 31,-0.13705198466777802,-0.2151714563369751,-0.2194516360759735,-0.24346014857292175,-0.2541615068912506,-0.20005348324775696,-0.17173416912555695,-0.0801863893866539,-0.1686214953660965,-0.2179456204175949,-0.17271754145622253,-0.1808810979127884,-0.18185210227966309,-0.030197493731975555,-0.2692313492298126,-0.14420540630817413,-0.18043266236782074,-2.886922597885132
Dimension 32,0.05966152623295784,0.010461574420332909,0.07341737300157547,0.13901472091674805,0.008541058748960495,0.0613890178501606,0.10093041509389877,0.03944081813097,-0.08371102064847946,-0.0306085254997015,0.05403431877493858,-0.02399177849292755,-0.003200730076059699,-0.038384243845939636,-0.09753530472517014,0.0033437428064644337,0.017050182446837425,0.2728029191493988
Dimension 33,-0.15855951607227325,-0.10757309198379517,0.008861886337399483,-0.21364997327327728,-0.1434129774570465,-0.22769083082675934,-0.13880963623523712,-0.02180301770567894,-0.14314532279968262,-0.09656600654125214,-0.11541083455085754,-0.126787006855011,-0.08858244121074677,-0.17255936563014984,-0.07325917482376099,-0.16104193031787872,-0.12374931573867798,-1.9799890518188477
Dimension 34,6.035515070834663e-06,5.227739166002721e-06,3.7708891795773525e-06,4.6381564970943145e-06,4.450390861165943e-06,4.266376890882384e-06,4.410600013216026e-06,3.928580554202199e-06,2.7925268568651518e-06,2.732575921982061e-06,3.111450951109873e-06,4.028950570500456e-06,3.350973202032037e-06,3.878601091855671e-06,4.7984017328417394e-06,5.8378259382152464e-06,4.203722255624598e-06,6.725955608999357e-05
Dimension 35,0.0655241310596466,-0.028402920812368393,-0.06323791295289993,-0.014224806800484657,0.03346507251262665,-0.03586118668317795,0.005211835727095604,-0.05908650904893875,0.04916746914386749,0.006176155060529709,0.04264429956674576,0.03985060006380081,0.007123330608010292,-0.017795216292142868,0.0007787719368934631,0.09665974974632263,0.00799955427646637,0.12799286842346191
Dimension 36,0.05552847683429718,-0.02752898633480072,0.023689962923526764,-0.01804027333855629,0.036782700568437576,0.08193008601665497,-0.0027301879599690437,0.03866321220993996,0.07826142758131027,0.10412492603063583,-0.00618551392108202,0.06108153983950615,0.07419963926076889,0.058611635118722916,0.11932767927646637,0.10313654690980911,0.04880330339074135,0.7808528542518616
Dimension 37,-0.023275651037693024,-0.009716754779219627,0.0228001456707716,-0.01575540378689766,0.008504219353199005,-0.10487935692071915,-0.024694079533219337,-0.018809016793966293,0.006748460233211517,-0.014260166324675083,-0.05210583657026291,-0.02544044703245163,-0.04834646359086037,-0.0661335438489914,-0.02584158629179001,-0.03585300222039223,-0.02669115550816059,-0.42705848813056946
Dimension 38,-0.03572346270084381,-0.1483430415391922,-0.21710658073425293,-0.20556402206420898,-0.16283851861953735,-0.21752256155014038,-0.19486214220523834,-0.1298125982284546,-0.14764076471328735,-0.15136893093585968,-0.13704177737236023,-0.14261473715305328,-0.20656611025333405,-0.06814815104007721,-0.18925315141677856,-0.03542570024728775,-0.14936451613903046,-2.3898322582244873
Dimension 39,-0.03654053062200546,-0.0334562286734581,-0.03724643588066101,-0.043332166969776154,-0.0037435106933116913,0.06189440190792084,-0.04248153418302536,-0.11184614896774292,-0.019272081553936005,0.07153896242380142,0.020775392651557922,0.0635453313589096,0.007539480924606323,-0.10838615894317627,-0.03549987077713013,-0.016441375017166138,-0.016434531658887863,-0.2629525065422058
Dimension 40,0.1331639289855957,0.06477919965982437,0.15653418004512787,0.1457938849925995,0.056506089866161346,0.15032128989696503,0.06816324591636658,0.15492206811904907,0.10359485447406769,0.1556779444217682,0.231251522898674,0.17420794069766998,0.18415234982967377,0.006603064015507698,0.12319712340831757,0.14637722074985504,0.128452867269516,2.055245876312256
Dimension 41,0.13533473014831543,0.1464015394449234,0.08268194645643234,0.17144522070884705,0.10184009373188019,0.1333533525466919,-0.004203504882752895,-0.05644354224205017,0.10135912895202637,0.05732987821102142,-0.050044432282447815,0.1177239790558815,0.10300096869468689,0.2194940447807312,0.11937818676233292,0.15483179688453674,0.09584270417690277,1.5334832668304443
Dimension 42,-0.0849800854921341,-0.0648825466632843,-0.08025899529457092,-0.11196930706501007,-0.08832034468650818,-0.011444507166743279,-0.09490808844566345,-0.06963074207305908,-0.15619081258773804,-0.08294500410556793,-0.07876074314117432,-0.1187235563993454,-0.09574748575687408,-0.03098073974251747,-0.1189345121383667,-0.10067632794380188,-0.0868346095085144,-1.3893537521362305
Dimension 43,-0.04354265332221985,-0.04573606699705124,-0.06721919775009155,-0.07120664417743683,-0.010876144282519817,-0.07452040910720825,-0.04439058154821396,-0.0057962555438280106,-0.02569442242383957,-0.0635848343372345,-0.10527238249778748,-0.08241927623748779,-0.05024904012680054,-0.07301114499568939,-0.017049182206392288,-0.03247325122356415,-0.050815097987651825,-0.8130415678024292
Dimension 44,-0.0018257778137922287,-0.023470981046557426,-0.01106064673513174,0.01751476339995861,0.037235043942928314,0.10042714327573776,0.058949559926986694,0.07350979745388031,0.00827578455209732,-0.008273454383015633,-0.02952655404806137,0.0025621317327022552,0.016402704641222954,-0.04689288139343262,0.04015228897333145,0.027010416612029076,0.016311831772327423,0.26098930835723877
Dimension 45,-0.006259148474782705,0.12201490998268127,0.04513855278491974,0.07769320905208588,0.06671178340911865,-0.039303623139858246,0.07583891600370407,0.023254603147506714,-0.02976369857788086,-0.028672493994235992,-0.014610763639211655,-0.012427536770701408,0.02679760940372944,0.017817361280322075,-0.011812226846814156,-0.04249374195933342,0.016870230436325073,0.26992368698120117
Dimension 46,-0.020303823053836823,-0.11314114928245544,-0.07649892568588257,-0.06708139181137085,-0.06881536543369293,0.0007634889334440231,-0.057508546859025955,0.05358324199914932,0.04582727327942848,0.02918565832078457,0.0023083966225385666,-0.012344814836978912,-0.008123472332954407,-0.02154199406504631,-0.15437206625938416,-0.017881639301776886,-0.030371569097042084,-0.48594510555267334
Dimension 47,0.03860536962747574,0.03632500022649765,0.05695747584104538,0.02768554724752903,0.07129761576652527,0.16205133497714996,0.059114888310432434,0.0331258624792099,0.1256805956363678,0.08338245749473572,0.05216757208108902,0.1000547781586647,0.08759554475545883,0.11731769144535065,0.07958152890205383,0.03588351607322693,0.07292667776346207,1.166826844215393
Dimension 48,0.15223020315170288,0.04802155867218971,0.07937504351139069,0.05774816870689392,0.05766649916768074,0.13733163475990295,0.15695160627365112,0.22580654919147491,-0.002965550869703293,-0.003898460417985916,0.10042603313922882,0.05285708233714104,0.006369635462760925,0.05454780161380768,0.03056802973151207,0.12602245807647705,0.07994113117456436,1.2790580987930298
Dimension 49,-0.06335477530956268,0.00436821673065424,0.08740129321813583,-0.0561894066631794,-0.022562945261597633,-0.011456538923084736,0.057495370507240295,0.009185864590108395,-0.10630083829164505,-0.022582076489925385,-0.0005501750856637955,-0.012337122112512589,0.03578530251979828,-0.02941228821873665,0.010647484101355076,-0.07028920203447342,-0.01188449002802372,-0.19015184044837952
Dimension 50,-0.022638525813817978,-0.02537318877875805,-0.00654054619371891,-0.028670024126768112,-0.03692852705717087,-0.03221768140792847,-0.000990813598036766,-0.07847912609577179,-0.09620049595832825,-0.07552862167358398,-0.0802895575761795,-0.04697851836681366,-0.031749412417411804,-0.0111040398478508,-0.01574779488146305,-0.022212829440832138,-0.0382281057536602,-0.6116496920585632
Dimension 51,0.014408014714717865,-0.020504677668213844,-0.06453649699687958,-0.05281544104218483,-0.07438883185386658,0.06247659772634506,0.09253119677305222,0.05773467570543289,-0.15993601083755493,-0.049389950931072235,0.059155747294425964,-0.0500616692006588,-0.03947117179632187,-0.01264546625316143,-0.050274044275283813,0.04392348229885101,-0.015237127430737019,-0.2437940388917923
Dimension 52,0.07377282530069351,0.10992635041475296,0.16211673617362976,0.14395633339881897,0.1238962933421135,0.04175283759832382,0.10308446735143661,0.0852070227265358,0.21526885032653809,0.20790210366249084,0.08937675505876541,0.14581149816513062,0.20774859189987183,0.006489630788564682,0.09534886479377747,0.08113044500350952,0.11829935014247894,1.892789602279663
Dimension 53,-0.05752483010292053,-0.039013735949993134,-0.018782008439302444,-0.02977239340543747,-0.037929803133010864,-0.014858786016702652,0.04314969480037689,0.02938189171254635,-0.043829478323459625,-0.05463679879903793,0.05771498382091522,-0.0267968587577343,-0.04988207295536995,-0.0338204950094223,0.004121236503124237,-0.030867669731378555,-0.01895919442176819,-0.303347110748291
Dimension 54,0.13613034784793854,0.056025661528110504,0.09577919542789459,0.011564100161194801,0.08954084664583206,0.31602412462234497,0.01303846575319767,0.051702115684747696,-0.018565118312835693,0.2069183886051178,0.16083472967147827,0.04259920120239258,0.15284878015518188,0.27787911891937256,0.1195167750120163,0.1414787769317627,0.11583220958709717,1.8533153533935547
Dimension 55,0.2637465000152588,0.24929994344711304,0.38482531905174255,0.2749652862548828,0.2904169261455536,0.28796687722206116,0.3940311372280121,0.4528873860836029,0.38645654916763306,0.3399323523044586,0.2796802520751953,0.3304307162761688,0.33430054783821106,0.2977275848388672,0.2689911723136902,0.23646676540374756,0.317007839679718,5.072125434875488
Dimension 56,-0.015151428990066051,0.034889206290245056,0.04550332948565483,0.07810003310441971,0.05249837040901184,0.0544283501803875,-0.011364403180778027,0.08335039764642715,-0.014367126859724522,0.01807910017669201,0.057105887681245804,0.04216570034623146,0.0895044207572937,0.06426379829645157,0.041302233934402466,-0.022259138524532318,0.03737805038690567,0.5980488061904907
Dimension 57,-0.028677409514784813,-0.08662733435630798,0.033844899386167526,0.015366194769740105,-0.00013075396418571472,-0.18295913934707642,-0.053349025547504425,0.01074706669896841,0.01664053648710251,0.04598338156938553,0.07588804513216019,0.010988890193402767,0.07310863584280014,0.08442147821187973,0.056746624410152435,-0.05157971382141113,0.0012757726944983006,0.02041236311197281
Dimension 58,-0.17472685873508453,-0.13072672486305237,-0.14548344910144806,-0.15792931616306305,-0.16483692824840546,-0.06167994812130928,-0.13835638761520386,-0.16633340716362,-0.11992712318897247,-0.13872583210468292,-0.16716942191123962,-0.10382777452468872,-0.128580704331398,-0.16561084985733032,-0.24225015938282013,-0.16569380462169647,-0.14824117720127106,-2.371858835220337
Dimension 59,-0.07251545786857605,-0.08163934201002121,-0.053457025438547134,-0.09374786913394928,0.06732106953859329,-0.02828168496489525,-0.14583687484264374,0.04443226754665375,0.12995274364948273,0.13243868947029114,0.037485990673303604,0.12339375913143158,0.04210206866264343,0.07287222146987915,0.05904127284884453,-0.045347750186920166,0.011763378046452999,0.18821404874324799
Dimension 60,-0.06896178424358368,-0.06384424865245819,-0.08922997117042542,-0.041995029896497726,-0.07566499710083008,0.018384477123618126,-0.06378395855426788,-0.12281237542629242,0.05253656953573227,-0.08692480623722076,-0.10760709643363953,-0.0664159506559372,-0.07567955553531647,-0.043407414108514786,-0.06977248191833496,-0.058279719203710556,-0.06021614372730255,-0.9634582996368408
Dimension 61,0.052331507205963135,0.07516029477119446,0.09923374652862549,0.06837441027164459,0.03802177309989929,0.08614098280668259,0.12109769135713577,0.08039720356464386,0.04929675534367561,0.05317284166812897,0.09724175184965134,0.023695610463619232,0.052100323140621185,0.03302687406539917,0.02599453181028366,0.06606736034154892,0.06383460015058517,1.0213536024093628
Dimension 62,0.04418177157640457,0.06629608571529388,0.06154661625623703,0.0549757145345211,0.08517084270715714,0.05970275402069092,0.10293080657720566,0.04220430180430412,0.20646396279335022,0.15700162947177887,0.11132918298244476,0.10189855098724365,0.0858859270811081,0.050249677151441574,0.06200888007879257,0.05358199402689934,0.08408928662538528,1.3454285860061646
Dimension 63,0.03890587016940117,0.09076371788978577,-0.0038651388604193926,0.048743441700935364,0.03808576986193657,-0.040135521441698074,0.05021129921078682,-0.02479955554008484,0.021777629852294922,0.05042557418346405,0.1052975282073021,0.12399593740701675,0.04230354726314545,0.06767424941062927,0.03963606432080269,0.0065825278870761395,0.040975186973810196,0.6556029915809631
Dimension 64,0.04778198152780533,0.03639218211174011,0.04840701445937157,0.009265007451176643,-0.01735176146030426,0.09279385954141617,0.17645996809005737,0.14119800925254822,0.14196915924549103,0.09332350641489029,-0.020448654890060425,0.07962755858898163,0.05098157003521919,0.06219979375600815,0.05506647378206253,0.03632631525397301,0.06462450325489044,1.033992052078247
Dimension 65,-0.019434809684753418,0.02563055045902729,0.03776233643293381,0.02097218856215477,-0.029422594234347343,-0.027720142155885696,0.032550133764743805,0.03428417444229126,0.04502137750387192,0.10251585394144058,0.12792187929153442,0.10928404331207275,0.1317974030971527,0.1709057241678238,0.047562386840581894,-0.0336218923330307,0.048500534147024155,0.7760085463523865
Dimension 66,-0.126866415143013,0.056996721774339676,0.05080598220229149,-0.016544494777917862,0.07322277128696442,-0.2829750180244446,-0.054200224578380585,-0.022933412343263626,0.048083916306495667,0.018132327124476433,-0.2781166434288025,-0.017541784793138504,-0.005550704896450043,-0.17245054244995117,0.06834840774536133,-0.14004892110824585,-0.05010237544775009,-0.8016380071640015
Dimension 67,-0.0265518706291914,-0.05272655189037323,-0.08343911170959473,-0.1543799191713333,-0.025300854817032814,-0.013269525021314621,-0.01413276232779026,-0.050528086721897125,-0.06522078067064285,0.025811832398176193,-0.00037914514541625977,-0.07098082453012466,0.004978036507964134,-0.06909120082855225,-0.061878666281700134,-0.06226588785648346,-0.04495970532298088,-0.7193552851676941
Dimension 68,-0.13944561779499054,-0.18179106712341309,-0.11648555099964142,-0.12492713332176208,-0.15303540229797363,-0.09159286320209503,-0.17105282843112946,-0.11587610840797424,-0.12152226269245148,-0.1468973308801651,-0.1642477810382843,-0.14812353253364563,-0.13278186321258545,-0.12821903824806213,-0.16947917640209198,-0.12191154062747955,-0.13921181857585907,-2.227389097213745
Dimension 69,0.0033230986446142197,-0.012894274666905403,0.025886110961437225,-0.01884213648736477,0.018666110932826996,0.1057751327753067,0.06462568789720535,0.057664237916469574,0.1687418818473816,0.11306945234537125,0.028076553717255592,0.08256950229406357,0.1005457416176796,0.06705036014318466,0.060244232416152954,0.0014728177338838577,0.0541234090924263,0.8659745454788208
Dimension 70,-0.01550121046602726,-0.047016970813274384,-0.00996534712612629,0.05935584753751755,0.0007340218871831894,-0.02565419115126133,-0.127749502658844,-0.014813045039772987,-0.1041397899389267,-0.08711543679237366,-0.1033211350440979,-0.17132605612277985,-0.13357417285442352,-0.147348091006279,-0.0850430577993393,-0.0400020107626915,-0.06578000634908676,-1.0524801015853882
Dimension 71,-0.03440459072589874,-0.07359468936920166,-0.09513957053422928,-0.07094123214483261,-0.041407663375139236,0.03970428556203842,-0.08759447932243347,-0.0722842887043953,-0.06484867632389069,-0.12836357951164246,-0.0785447508096695,-0.09144337475299835,-0.13403841853141785,-0.13460803031921387,-0.07615777850151062,-0.06636731326580048,-0.07562713325023651,-1.2100341320037842
Dimension 72,0.09027542173862457,0.04835369810461998,-0.016815904527902603,0.02525828778743744,0.059634868055582047,0.1486743539571762,0.08996269106864929,0.01833057589828968,0.0625801533460617,-0.031616222113370895,0.07902897894382477,0.059343475848436356,-0.03869858384132385,0.09690426290035248,0.058602094650268555,0.08701351284980774,0.05230197310447693,0.8368315696716309
Dimension 73,0.07920585572719574,0.06442004442214966,0.18619003891944885,-0.0590771846473217,0.14290344715118408,0.41378116607666016,0.1834767758846283,0.09162426739931107,-0.23862001299858093,0.03407879173755646,-0.019789813086390495,0.010313846170902252,0.08407216519117355,-0.11207295209169388,0.15806305408477783,0.07340464740991592,0.06824838370084763,1.091974139213562
Dimension 74,0.07280062884092331,0.054051175713539124,-7.615610957145691e-05,0.012347436510026455,0.1136411800980568,0.029690179973840714,0.04855841398239136,0.028638631105422974,0.037522777915000916,-0.03329268842935562,-0.02549539878964424,-0.04859181493520737,-0.061986293643713,-0.010515306144952774,0.04648250713944435,0.038201164454221725,0.01887352392077446,0.30197638273239136
